"trial" "xdat" "lat" "fstCorrect" "ErrCorr" "AS" "Count" "Desc" "ld8"
"354" 18 132 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "10997.20180731"
"355" 19 133 339 TRUE FALSE "AS" 1 "" "10997.20180731"
"356" 20 132 272 TRUE FALSE "AS" 1 "" "10997.20180731"
"357" 21 133 290 TRUE FALSE "AS" 1 "" "10997.20180731"
"358" 22 133 NA FALSE FALSE "AS" -1 "blink before target onset" "10997.20180731"
"359" 23 132 167 TRUE FALSE "AS" 1 "" "10997.20180731"
"360" 24 133 326 TRUE FALSE "AS" 1 "" "10997.20180731"
"361" 25 134 238 TRUE FALSE "AS" 1 "" "10997.20180731"
"362" 26 132 132 FALSE TRUE "AS" 2 "" "10997.20180731"
"363" 27 131 373 TRUE FALSE "AS" 1 "" "10997.20180731"
"364" 28 134 194 FALSE TRUE "AS" 2 "" "10997.20180731"
"365" 29 133 137 FALSE TRUE "AS" 2 "" "10997.20180731"
"366" 30 131 208 TRUE FALSE "AS" 1 "" "10997.20180731"
"367" 31 133 NA FALSE FALSE "AS" -1 "moving (-Inf px/60Hz) before target onset" "10997.20180731"
"368" 32 132 250 TRUE FALSE "AS" 1 "" "10997.20180731"
"369" 33 134 253 TRUE FALSE "AS" 1 "" "10997.20180731"
"370" 34 134 NA FALSE FALSE "AS" -1 "moving (-Inf px/60Hz) before target onset" "10997.20180731"
"371" 35 133 208 TRUE FALSE "AS" 1 "" "10997.20180731"
"372" 36 133 454 TRUE FALSE "AS" 1 "" "10997.20180731"
"373" 37 131 235 TRUE FALSE "AS" 1 "" "10997.20180731"
"374" 38 134 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "10997.20180731"
"375" 39 131 216 FALSE TRUE "AS" 2 "" "10997.20180731"
"376" 40 134 159 FALSE TRUE "AS" 2 "" "10997.20180731"
"377" 41 131 223 TRUE FALSE "AS" 1 "" "10997.20180731"
"378" 42 133 285 TRUE FALSE "AS" 1 "" "10997.20180731"
"379" 43 131 235 TRUE FALSE "AS" 1 "" "10997.20180731"
"380" 44 132 206 TRUE FALSE "AS" 1 "" "10997.20180731"
"381" 45 132 585 TRUE FALSE "AS" 1 "" "10997.20180731"
"382" 46 134 292 TRUE FALSE "AS" 1 "" "10997.20180731"
"383" 47 131 194 TRUE FALSE "AS" 1 "" "10997.20180731"
"384" 48 134 172 FALSE TRUE "AS" 2 "" "10997.20180731"
"385" 1 134 287 TRUE FALSE "AS" 1 "" "11299.20180213"
"386" 2 131 302 TRUE FALSE "AS" 1 "" "11299.20180213"
"387" 3 131 201 TRUE FALSE "AS" 1 "" "11299.20180213"
"388" 4 133 201 TRUE FALSE "AS" 1 "" "11299.20180213"
"389" 5 131 221 TRUE FALSE "AS" 1 "" "11299.20180213"
"390" 6 134 244 TRUE FALSE "AS" 1 "" "11299.20180213"
"391" 7 134 231 TRUE FALSE "AS" 1 "" "11299.20180213"
"392" 8 131 265 TRUE FALSE "AS" 1 "" "11299.20180213"
"393" 9 131 267 TRUE FALSE "AS" 1 "" "11299.20180213"
"394" 10 131 304 TRUE FALSE "AS" 1 "" "11299.20180213"
"395" 11 132 294 TRUE FALSE "AS" 1 "" "11299.20180213"
"396" 12 134 309 TRUE FALSE "AS" 1 "" "11299.20180213"
"397" 13 134 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11299.20180213"
"398" 14 134 204 TRUE FALSE "AS" 1 "" "11299.20180213"
"399" 15 131 NA FALSE FALSE "AS" -1 "average fixpos(41.387500) is off from baseline(130.500000)!" "11299.20180213"
"400" 16 133 184 TRUE FALSE "AS" 1 "" "11299.20180213"
"401" 17 134 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11299.20180213"
"402" 18 131 NA FALSE FALSE "AS" -1 "moving (30.996 px/60Hz) before target onset" "11299.20180213"
"403" 19 133 NA FALSE FALSE "AS" -1 "moving (7.563 px/60Hz) before target onset" "11299.20180213"
"404" 20 131 304 TRUE FALSE "AS" 1 "" "11299.20180213"
"405" 21 133 174 FALSE TRUE "AS" 2 "" "11299.20180213"
"406" 22 131 223 TRUE FALSE "AS" 1 "" "11299.20180213"
"407" 23 133 302 TRUE FALSE "AS" 1 "" "11299.20180213"
"408" 24 132 254 TRUE FALSE "AS" 1 "" "11299.20180213"
"409" 25 132 317 TRUE FALSE "AS" 1 "" "11299.20180213"
"410" 26 132 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11299.20180213"
"411" 27 132 272 TRUE FALSE "AS" 1 "" "11299.20180213"
"412" 28 132 216 TRUE FALSE "AS" 1 "" "11299.20180213"
"413" 29 134 164 FALSE TRUE "AS" 2 "" "11299.20180213"
"414" 30 131 167 TRUE FALSE "AS" 1 "" "11299.20180213"
"415" 31 134 268 TRUE FALSE "AS" 1 "" "11299.20180213"
"416" 32 133 208 FALSE TRUE "AS" 2 "" "11299.20180213"
"417" 33 134 NA FALSE FALSE "AS" -1 "average fixpos(52.700000) is off from baseline(130.500000)!" "11299.20180213"
"418" 34 133 179 FALSE TRUE "AS" 2 "" "11299.20180213"
"419" 35 132 169 FALSE TRUE "AS" 2 "" "11299.20180213"
"420" 36 133 290 TRUE FALSE "AS" 1 "" "11299.20180213"
"421" 37 132 309 TRUE FALSE "AS" 1 "" "11299.20180213"
"422" 38 134 165 FALSE TRUE "AS" 2 "" "11299.20180213"
"423" 39 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11299.20180213"
"424" 40 132 164 FALSE TRUE "AS" 2 "" "11299.20180213"
"425" 41 134 NA FALSE FALSE "AS" -1 "moving (11.286 px/60Hz) before target onset" "11299.20180213"
"426" 42 132 245 TRUE FALSE "AS" 1 "" "11299.20180213"
"427" 43 131 312 TRUE FALSE "AS" 1 "" "11299.20180213"
"428" 44 133 188 FALSE FALSE "AS" 0 "" "11299.20180213"
"429" 45 133 129 FALSE TRUE "AS" 2 "" "11299.20180213"
"430" 46 133 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11299.20180213"
"431" 47 133 275 TRUE FALSE "AS" 1 "" "11299.20180213"
"432" 48 132 179 FALSE TRUE "AS" 2 "" "11299.20180213"
"433" 1 134 123 FALSE TRUE "AS" 2 NA "11323.20180219"
"434" 2 133 137 FALSE TRUE "AS" 2 NA "11323.20180219"
"435" 3 132 275 TRUE FALSE "AS" 1 NA "11323.20180219"
"436" 4 133 162 FALSE TRUE "AS" 2 NA "11323.20180219"
"437" 5 132 149 FALSE TRUE "AS" 2 NA "11323.20180219"
"438" 6 133 155 FALSE TRUE "AS" 2 NA "11323.20180219"
"439" 7 132 228 TRUE FALSE "AS" 1 NA "11323.20180219"
"440" 8 134 223 TRUE FALSE "AS" 1 NA "11323.20180219"
"441" 9 134 179 FALSE TRUE "AS" 2 NA "11323.20180219"
"442" 10 133 201 TRUE FALSE "AS" 1 NA "11323.20180219"
"443" 11 133 130 FALSE TRUE "AS" 2 NA "11323.20180219"
"444" 12 131 162 FALSE TRUE "AS" 2 NA "11323.20180219"
"445" 13 133 154 FALSE TRUE "AS" 2 NA "11323.20180219"
"446" 14 134 167 FALSE TRUE "AS" 2 NA "11323.20180219"
"447" 15 131 140 FALSE TRUE "AS" 2 NA "11323.20180219"
"448" 16 134 368 TRUE FALSE "AS" 1 NA "11323.20180219"
"449" 17 131 144 FALSE TRUE "AS" 2 NA "11323.20180219"
"450" 18 131 285 TRUE FALSE "AS" 1 NA "11323.20180219"
"451" 19 133 228 TRUE FALSE "AS" 1 NA "11323.20180219"
"452" 20 133 127 FALSE TRUE "AS" 2 NA "11323.20180219"
"453" 21 134 191 TRUE FALSE "AS" 1 NA "11323.20180219"
"454" 22 134 299 TRUE FALSE "AS" 1 NA "11323.20180219"
"455" 23 134 208 TRUE FALSE "AS" 1 NA "11323.20180219"
"456" 24 132 110 FALSE TRUE "AS" 2 NA "11323.20180219"
"457" 25 133 184 TRUE FALSE "AS" 1 NA "11323.20180219"
"458" 26 132 189 TRUE FALSE "AS" 1 NA "11323.20180219"
"459" 27 132 220 TRUE FALSE "AS" 1 NA "11323.20180219"
"460" 28 131 132 FALSE TRUE "AS" 2 NA "11323.20180219"
"461" 29 134 135 FALSE TRUE "AS" 2 NA "11323.20180219"
"462" 30 132 108 FALSE TRUE "AS" 2 NA "11323.20180219"
"463" 31 131 162 FALSE TRUE "AS" 2 NA "11323.20180219"
"464" 32 134 208 TRUE FALSE "AS" 1 NA "11323.20180219"
"465" 33 132 105 FALSE TRUE "AS" 2 NA "11323.20180219"
"466" 34 132 231 TRUE FALSE "AS" 1 NA "11323.20180219"
"467" 35 132 213 TRUE FALSE "AS" 1 NA "11323.20180219"
"468" 36 131 149 FALSE TRUE "AS" 2 NA "11323.20180219"
"469" 37 133 132 FALSE TRUE "AS" 2 NA "11323.20180219"
"470" 38 132 196 TRUE FALSE "AS" 1 NA "11323.20180219"
"471" 39 131 267 TRUE FALSE "AS" 1 NA "11323.20180219"
"472" 40 131 145 FALSE TRUE "AS" 2 NA "11323.20180219"
"473" 41 134 142 FALSE TRUE "AS" 2 NA "11323.20180219"
"474" 42 131 245 TRUE FALSE "AS" 1 NA "11323.20180219"
"475" 43 131 265 TRUE FALSE "AS" 1 NA "11323.20180219"
"476" 44 134 147 FALSE TRUE "AS" 2 NA "11323.20180219"
"477" 45 132 211 TRUE FALSE "AS" 1 NA "11323.20180219"
"478" 46 133 147 FALSE TRUE "AS" 2 NA "11323.20180219"
"479" 47 131 105 FALSE TRUE "AS" 2 NA "11323.20180219"
"480" 48 133 137 FALSE TRUE "AS" 2 NA "11323.20180219"
"481" 1 133 304 TRUE FALSE "AS" 1 "" "11451.20180205"
"482" 2 134 270 TRUE FALSE "AS" 1 "" "11451.20180205"
"483" 3 133 172 FALSE TRUE "AS" 2 "" "11451.20180205"
"484" 4 134 233 TRUE FALSE "AS" 1 "" "11451.20180205"
"485" 5 133 267 TRUE FALSE "AS" 1 "" "11451.20180205"
"486" 6 133 181 TRUE FALSE "AS" 1 "" "11451.20180205"
"487" 7 131 142 FALSE TRUE "AS" 2 "" "11451.20180205"
"488" 8 133 211 TRUE FALSE "AS" 1 "" "11451.20180205"
"489" 9 133 201 TRUE FALSE "AS" 1 "" "11451.20180205"
"490" 10 131 159 TRUE FALSE "AS" 1 "" "11451.20180205"
"491" 11 134 191 TRUE FALSE "AS" 1 "" "11451.20180205"
"492" 12 131 157 FALSE TRUE "AS" 2 "" "11451.20180205"
"493" 13 133 130 TRUE FALSE "AS" 1 "" "11451.20180205"
"494" 14 131 211 TRUE FALSE "AS" 1 "" "11451.20180205"
"495" 15 131 191 TRUE FALSE "AS" 1 "" "11451.20180205"
"496" 16 132 169 TRUE FALSE "AS" 1 "" "11451.20180205"
"497" 17 134 164 FALSE TRUE "AS" 2 "" "11451.20180205"
"498" 18 133 201 TRUE FALSE "AS" 1 "" "11451.20180205"
"499" 19 133 250 TRUE FALSE "AS" 1 "" "11451.20180205"
"500" 20 134 218 TRUE FALSE "AS" 1 "" "11451.20180205"
"501" 21 134 164 TRUE FALSE "AS" 1 "" "11451.20180205"
"502" 22 134 142 TRUE FALSE "AS" 1 "" "11451.20180205"
"503" 23 133 147 TRUE FALSE "AS" 1 "" "11451.20180205"
"504" 24 132 159 FALSE TRUE "AS" 2 "" "11451.20180205"
"505" 25 132 226 TRUE FALSE "AS" 1 "" "11451.20180205"
"506" 26 131 127 FALSE TRUE "AS" 2 "" "11451.20180205"
"507" 27 132 172 TRUE FALSE "AS" 1 "" "11451.20180205"
"508" 28 132 167 FALSE TRUE "AS" 2 "" "11451.20180205"
"509" 29 132 149 TRUE FALSE "AS" 1 "" "11451.20180205"
"510" 30 132 157 TRUE FALSE "AS" 1 "" "11451.20180205"
"511" 31 133 164 FALSE TRUE "AS" 2 "" "11451.20180205"
"512" 32 132 159 TRUE FALSE "AS" 1 "" "11451.20180205"
"513" 33 132 174 TRUE FALSE "AS" 1 "" "11451.20180205"
"514" 34 134 174 FALSE TRUE "AS" 2 "" "11451.20180205"
"515" 35 131 169 TRUE FALSE "AS" 1 "" "11451.20180205"
"516" 36 134 144 FALSE TRUE "AS" 2 "" "11451.20180205"
"517" 37 134 142 FALSE TRUE "AS" 2 "" "11451.20180205"
"518" 38 131 181 TRUE FALSE "AS" 1 "" "11451.20180205"
"519" 39 132 159 TRUE FALSE "AS" 1 "" "11451.20180205"
"520" 40 131 191 TRUE FALSE "AS" 1 "" "11451.20180205"
"521" 41 131 196 TRUE FALSE "AS" 1 "" "11451.20180205"
"522" 42 131 133 TRUE FALSE "AS" 1 "" "11451.20180205"
"523" 43 132 152 TRUE FALSE "AS" 1 "" "11451.20180205"
"524" 44 133 211 TRUE FALSE "AS" 1 "" "11451.20180205"
"525" 45 132 147 TRUE FALSE "AS" 1 "" "11451.20180205"
"526" 46 134 186 TRUE FALSE "AS" 1 "" "11451.20180205"
"527" 47 134 NA FALSE FALSE "AS" -1 "moving (4.688 px/60Hz) before target onset" "11451.20180205"
"528" 48 131 169 FALSE TRUE "AS" 2 "" "11451.20180205"
"529" 1 131 378 TRUE FALSE "AS" 1 "" "10195.20191008"
"530" 2 132 171 TRUE FALSE "AS" 1 "" "10195.20191008"
"531" 3 134 293 TRUE FALSE "AS" 1 "" "10195.20191008"
"532" 4 131 186 TRUE FALSE "AS" 1 "" "10195.20191008"
"533" 5 134 74 FALSE TRUE "AS" 2 "" "10195.20191008"
"534" 6 134 NA FALSE FALSE "AS" -1 "blink before target onset" "10195.20191008"
"535" 7 133 95 TRUE FALSE "AS" 1 "" "10195.20191008"
"536" 8 131 NA FALSE FALSE "AS" -1 "moving (-Inf px/60Hz) before target onset" "10195.20191008"
"537" 9 132 270 TRUE FALSE "AS" 1 "" "10195.20191008"
"538" 10 132 368 FALSE TRUE "AS" 2 "" "10195.20191008"
"539" 11 131 312 TRUE FALSE "AS" 1 "" "10195.20191008"
"540" 12 132 174 TRUE FALSE "AS" 1 "" "10195.20191008"
"541" 13 133 186 FALSE FALSE "AS" 0 "" "10195.20191008"
"542" 14 133 248 TRUE FALSE "AS" 1 "" "10195.20191008"
"543" 15 134 280 TRUE FALSE "AS" 1 "" "10195.20191008"
"544" 16 134 270 TRUE FALSE "AS" 1 "" "10195.20191008"
"545" 17 133 380 TRUE FALSE "AS" 1 "" "10195.20191008"
"546" 18 131 248 TRUE FALSE "AS" 1 "" "10195.20191008"
"547" 19 132 233 TRUE FALSE "AS" 1 "" "10195.20191008"
"548" 20 133 233 TRUE FALSE "AS" 1 "" "10195.20191008"
"549" 21 132 235 TRUE FALSE "AS" 1 "" "10195.20191008"
"550" 22 133 NA FALSE FALSE "AS" -1 "start pos too far from center fix" "10195.20191008"
"551" 23 131 115 FALSE TRUE "AS" 2 "" "10195.20191008"
"552" 24 134 201 TRUE FALSE "AS" 1 "" "10195.20191008"
"553" 25 133 328 TRUE FALSE "AS" 1 "" "10195.20191008"
"554" 26 132 238 TRUE FALSE "AS" 1 "" "10195.20191008"
"555" 27 131 270 TRUE FALSE "AS" 1 "" "10195.20191008"
"556" 28 131 201 TRUE FALSE "AS" 1 "" "10195.20191008"
"557" 29 134 280 TRUE FALSE "AS" 1 "" "10195.20191008"
"558" 30 131 147 FALSE TRUE "AS" 2 "" "10195.20191008"
"559" 31 131 437 TRUE FALSE "AS" 1 "" "10195.20191008"
"560" 32 134 149 TRUE FALSE "AS" 1 "" "10195.20191008"
"561" 33 134 NA FALSE FALSE "AS" -1 "blink before target onset" "10195.20191008"
"562" 34 131 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "10195.20191008"
"563" 35 133 231 TRUE FALSE "AS" 1 "" "10195.20191008"
"564" 36 134 236 TRUE FALSE "AS" 1 "" "10195.20191008"
"565" 37 133 505 TRUE FALSE "AS" 1 "" "10195.20191008"
"566" 38 133 NA FALSE FALSE "AS" -1 "average fixpos(NaN) is off from baseline(130.500000)!" "10195.20191008"
"567" 39 134 191 TRUE FALSE "AS" 1 "" "10195.20191008"
"568" 40 133 244 TRUE FALSE "AS" 1 "" "10195.20191008"
"569" 41 134 265 TRUE FALSE "AS" 1 "" "10195.20191008"
"570" 42 133 271 TRUE FALSE "AS" 1 "" "10195.20191008"
"571" 43 132 299 TRUE FALSE "AS" 1 "" "10195.20191008"
"572" 44 132 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "10195.20191008"
"573" 45 132 226 TRUE FALSE "AS" 1 "" "10195.20191008"
"574" 46 131 256 TRUE FALSE "AS" 1 "" "10195.20191008"
"575" 47 132 NA FALSE FALSE "AS" -1 "blink before target onset" "10195.20191008"
"576" 1 131 216 TRUE FALSE "AS" 1 NA "10195.20180124"
"577" 2 131 245 TRUE FALSE "AS" 1 NA "10195.20180124"
"578" 3 133 208 TRUE FALSE "AS" 1 NA "10195.20180124"
"579" 4 134 223 TRUE FALSE "AS" 1 NA "10195.20180124"
"580" 5 134 200 TRUE FALSE "AS" 1 NA "10195.20180124"
"581" 6 132 292 TRUE FALSE "AS" 1 NA "10195.20180124"
"582" 7 133 196 TRUE FALSE "AS" 1 NA "10195.20180124"
"583" 8 131 191 TRUE FALSE "AS" 1 NA "10195.20180124"
"584" 9 131 208 TRUE FALSE "AS" 1 NA "10195.20180124"
"585" 10 134 142 TRUE FALSE "AS" 1 NA "10195.20180124"
"586" 11 134 374 TRUE FALSE "AS" 1 NA "10195.20180124"
"587" 12 131 179 TRUE FALSE "AS" 1 NA "10195.20180124"
"588" 13 132 172 TRUE FALSE "AS" 1 NA "10195.20180124"
"589" 14 131 290 TRUE FALSE "AS" 1 NA "10195.20180124"
"590" 15 133 272 TRUE FALSE "AS" 1 NA "10195.20180124"
"591" 16 134 95 TRUE FALSE "AS" 1 NA "10195.20180124"
"592" 17 134 196 TRUE FALSE "AS" 1 NA "10195.20180124"
"593" 18 134 128 TRUE FALSE "AS" 1 NA "10195.20180124"
"594" 19 133 115 TRUE FALSE "AS" 1 NA "10195.20180124"
"595" 20 133 206 TRUE FALSE "AS" 1 NA "10195.20180124"
"596" 21 133 216 TRUE FALSE "AS" 1 NA "10195.20180124"
"597" 22 131 147 FALSE TRUE "AS" 2 NA "10195.20180124"
"598" 23 133 400 TRUE FALSE "AS" 1 NA "10195.20180124"
"599" 24 132 363 TRUE FALSE "AS" 1 NA "10195.20180124"
"600" 25 132 154 TRUE FALSE "AS" 1 NA "10195.20180124"
"601" 26 131 137 FALSE TRUE "AS" 2 NA "10195.20180124"
"602" 27 134 223 TRUE FALSE "AS" 1 NA "10195.20180124"
"603" 28 132 204 TRUE FALSE "AS" 1 NA "10195.20180124"
"604" 29 132 211 TRUE FALSE "AS" 1 NA "10195.20180124"
"605" 30 133 184 TRUE FALSE "AS" 1 NA "10195.20180124"
"606" 31 134 250 TRUE FALSE "AS" 1 NA "10195.20180124"
"607" 32 131 226 TRUE FALSE "AS" 1 NA "10195.20180124"
"608" 33 131 260 TRUE FALSE "AS" 1 NA "10195.20180124"
"609" 34 132 174 TRUE FALSE "AS" 1 NA "10195.20180124"
"610" 35 132 201 TRUE FALSE "AS" 1 NA "10195.20180124"
"611" 36 134 282 TRUE FALSE "AS" 1 NA "10195.20180124"
"612" 37 133 253 TRUE FALSE "AS" 1 NA "10195.20180124"
"613" 38 131 275 TRUE FALSE "AS" 1 NA "10195.20180124"
"614" 39 132 248 TRUE FALSE "AS" 1 NA "10195.20180124"
"615" 40 134 231 TRUE FALSE "AS" 1 NA "10195.20180124"
"616" 41 132 176 TRUE FALSE "AS" 1 NA "10195.20180124"
"617" 42 134 203 TRUE FALSE "AS" 1 NA "10195.20180124"
"618" 43 132 199 TRUE FALSE "AS" 1 NA "10195.20180124"
"619" 44 133 226 TRUE FALSE "AS" 1 NA "10195.20180124"
"620" 45 133 144 TRUE FALSE "AS" 1 NA "10195.20180124"
"621" 46 133 240 TRUE FALSE "AS" 1 NA "10195.20180124"
"622" 47 132 233 TRUE FALSE "AS" 1 NA "10195.20180124"
"623" 48 131 125 FALSE TRUE "AS" 2 NA "10195.20180124"
"624" 1 131 282 TRUE FALSE "AS" 1 "" "11565.20190709"
"625" 2 133 285 TRUE FALSE "AS" 1 "" "11565.20190709"
"626" 3 134 235 TRUE FALSE "AS" 1 "" "11565.20190709"
"627" 4 132 312 TRUE FALSE "AS" 1 "" "11565.20190709"
"628" 5 133 211 TRUE FALSE "AS" 1 "" "11565.20190709"
"629" 6 134 216 TRUE FALSE "AS" 1 "" "11565.20190709"
"630" 7 131 255 TRUE FALSE "AS" 1 "" "11565.20190709"
"631" 8 133 184 FALSE TRUE "AS" 2 "" "11565.20190709"
"632" 9 131 152 FALSE TRUE "AS" 2 "" "11565.20190709"
"633" 10 133 147 TRUE FALSE "AS" 1 "" "11565.20190709"
"634" 11 133 221 TRUE FALSE "AS" 1 "" "11565.20190709"
"635" 12 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11565.20190709"
"636" 13 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11565.20190709"
"637" 14 134 360 TRUE FALSE "AS" 1 "" "11565.20190709"
"638" 15 131 231 TRUE FALSE "AS" 1 "" "11565.20190709"
"639" 16 134 NA FALSE FALSE "AS" -1 "moving (-Inf px/60Hz) before target onset" "11565.20190709"
"640" 17 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11565.20190709"
"641" 18 133 385 FALSE TRUE "AS" 2 "" "11565.20190709"
"642" 19 134 260 TRUE FALSE "AS" 1 "" "11565.20190709"
"643" 20 132 223 TRUE FALSE "AS" 1 "" "11565.20190709"
"644" 21 134 NA FALSE FALSE "AS" -1 "moving (4.791 px/60Hz) before target onset" "11565.20190709"
"645" 22 131 245 TRUE FALSE "AS" 1 "" "11565.20190709"
"646" 23 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11565.20190709"
"647" 24 132 160 FALSE TRUE "AS" 2 "" "11565.20190709"
"648" 25 132 154 FALSE TRUE "AS" 2 "" "11565.20190709"
"649" 26 133 393 TRUE FALSE "AS" 1 "" "11565.20190709"
"650" 27 133 229 TRUE FALSE "AS" 1 "" "11565.20190709"
"651" 28 132 NA FALSE FALSE "AS" -1 "blink ends before any saccades" "11565.20190709"
"652" 29 133 88 TRUE FALSE "AS" 1 "" "11565.20190709"
"653" 30 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11565.20190709"
"654" 31 134 390 FALSE FALSE "AS" 0 "" "11565.20190709"
"655" 32 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11565.20190709"
"656" 33 133 NA FALSE FALSE "AS" -1 "moving (37.929 px/60Hz) before target onset" "11565.20190709"
"657" 34 131 NA FALSE FALSE "AS" -1 "average fixpos(0.000000) is off from baseline(130.500000)!" "11565.20190709"
"658" 35 132 130 FALSE TRUE "AS" 2 "" "11565.20190709"
"659" 36 131 218 FALSE TRUE "AS" 2 "" "11565.20190709"
"660" 37 133 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11565.20190709"
"661" 38 132 NA FALSE FALSE "AS" -1 "moving (11.322 px/60Hz) before target onset" "11565.20190709"
"662" 39 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11565.20190709"
"663" 40 131 157 FALSE TRUE "AS" 2 "" "11565.20190709"
"664" 41 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11565.20190709"
"665" 42 134 NA FALSE FALSE "AS" -1 "blink ends before any saccades" "11565.20190709"
"666" 43 134 337 TRUE FALSE "AS" 1 "" "11565.20190709"
"667" 44 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11565.20190709"
"668" 45 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11565.20190709"
"669" 46 134 126 TRUE FALSE "AS" 1 "" "11565.20190709"
"670" 47 132 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11565.20190709"
"671" 48 134 314 TRUE FALSE "AS" 1 "" "11565.20190709"
"672" 1 131 363 TRUE FALSE "AS" 1 "" "11537.20180413"
"673" 2 134 179 FALSE TRUE "AS" 2 "" "11537.20180413"
"674" 3 132 294 TRUE FALSE "AS" 1 "" "11537.20180413"
"675" 4 132 201 FALSE TRUE "AS" 2 "" "11537.20180413"
"676" 5 132 374 TRUE FALSE "AS" 1 "" "11537.20180413"
"677" 6 133 199 TRUE FALSE "AS" 1 "" "11537.20180413"
"678" 7 133 243 TRUE FALSE "AS" 1 "" "11537.20180413"
"679" 8 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"680" 9 134 498 TRUE FALSE "AS" 1 "" "11537.20180413"
"681" 10 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"682" 11 132 346 TRUE FALSE "AS" 1 "" "11537.20180413"
"683" 12 133 258 TRUE FALSE "AS" 1 "" "11537.20180413"
"684" 13 134 712 TRUE FALSE "AS" 1 "" "11537.20180413"
"685" 14 134 NA FALSE FALSE "AS" -1 "moving (22.788 px/60Hz) before target onset" "11537.20180413"
"686" 15 131 302 TRUE FALSE "AS" 1 "" "11537.20180413"
"687" 16 133 223 TRUE FALSE "AS" 1 "" "11537.20180413"
"688" 17 131 179 TRUE FALSE "AS" 1 "" "11537.20180413"
"689" 18 134 248 TRUE FALSE "AS" 1 "" "11537.20180413"
"690" 19 131 304 TRUE FALSE "AS" 1 "" "11537.20180413"
"691" 20 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"692" 21 131 NA FALSE FALSE "AS" -1 "average fixpos(NaN) is off from baseline(130.500000)!" "11537.20180413"
"693" 22 131 NA FALSE FALSE "AS" -1 "no good saccades" "11537.20180413"
"694" 23 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"695" 24 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"696" 25 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"697" 26 131 NA FALSE FALSE "AS" -1 "average fixpos(NaN) is off from baseline(130.500000)!" "11537.20180413"
"698" 27 132 NA FALSE FALSE "AS" -1 "average fixpos(0.000000) is off from baseline(130.500000)!" "11537.20180413"
"699" 28 132 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11537.20180413"
"700" 29 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"701" 30 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"702" 31 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"703" 32 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"704" 33 133 NA FALSE FALSE "AS" -1 "moving (10.725 px/60Hz) before target onset" "11537.20180413"
"705" 34 132 282 TRUE FALSE "AS" 1 "" "11537.20180413"
"706" 35 131 383 TRUE FALSE "AS" 1 "" "11537.20180413"
"707" 36 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"708" 37 133 147 FALSE TRUE "AS" 2 "" "11537.20180413"
"709" 38 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"710" 39 133 176 FALSE TRUE "AS" 2 "" "11537.20180413"
"711" 40 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"712" 41 133 323 TRUE FALSE "AS" 1 "" "11537.20180413"
"713" 42 131 245 TRUE FALSE "AS" 1 "" "11537.20180413"
"714" 43 134 329 TRUE FALSE "AS" 1 "" "11537.20180413"
"715" 44 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"716" 45 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"717" 46 133 196 TRUE FALSE "AS" 1 "" "11537.20180413"
"718" 47 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
"719" 48 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11537.20180413"
